Bouquetins  I;3627;15;250;VS;3;1327;613;101;179001;;;;
LK-Punkt;3622;15;375;VS;5;1327;612;101;179011;;;;
Dent des Rosses;3613;45;250;VS;3;1327;611;101;179021;1;;;
Pointes de Mourti: Ostgipfel;3563,8;66;500;VS;2;1327;611;102;179031;;;;
Les Diablons: Diablon des Dames;3538;19;350;VS;3;1327;618;109;179041;;;;
Pointes de Mourti: Westgipfel;3529;60;300;VS;2;1327;611;102;179051;1;;;
Stierberg;3507;27;450;VS;3;1327;619;109;179061;;;;
Bouquetins  II;3478;19;350;VS;4;1327;613;102;179071;;;;
Blanche de Perroc: Gratturm;3460;;;VS;5;1327;606;99;179081;;;;
Grande Dent de Veisivi  I;3418;67;550;VS;2;1327;606;99;179091;;;;
Grande Dent de Veisivi  II;3410;20;100;VS;6;1327;606;99;179101;;;;
Pigne de la Lé;3396,2;113;1100;VS;2;1327;613;103;179111;;;;
Besso: Westnordwestgratgipfel;3382;;;VS;5;1327;616;102;179121;;;;
Tsa de l' Ano;3367,8;109;600;VS;2;1327;610;102;179131;;;;
Eseltschuggen;3360;;;VS;4;1327;619;99;179141;;;;
Bouquetins  III;3342;53;350;VS;5;1327;613;102;179151;;;;
Garde de Bordon;3310,4;249;4150;VS;2;1327;612;107;179161;;;;
Pointe de Moiry;3303;80;650;VS;3;1327;610;103;179171;;;;
LK-Punkt;3274;85;650;VS;5;1327;612;107;179181;;;;
Pointe de Moiry: Südgratgipfel;3265;;;VS;6;1327;610;103;179191;;;;
Tsa de l' Ano: Nordgratgipfel;3260;;;VS;6;1327;610;103;179201;;;;
Sasseneire;3253,5;386;5850;VS;2;1327;606;109;179211;;Col du Tsate;Garde de Bordon;
Le Mammouth  I;3219;31;200;VS;5;1327;617;101;179221;;;;
Besso: Westsüdwestgratgipfel;3217;20;100;VS;5;1327;616;102;179231;;;;
Le Mammouth  II;3215;20;200;VS;4;1327;616;101;179241;;;;
Aiguilles de la Lé  I;3190;49;400;VS;3;1327;612;104;179251;;;;
Petite Dent de Veisivi;3183,6;133;800;VS;3;1327;606;100;179261;;;;
Aiguilles de la Lé  II;3180;;;VS;4;1327;612;104;179271;;;;
Aiguilles de la Lé  IV;3179;110;1150;VS;4;1327;612;105;179281;;;;
Rocs Rouges;3178;0;;VS;4;1327;611;98;179291;;;;
Aiguilles de la Lé  V;3165;;;VS;4;1327;612;105;179301;;;;
Couronne de Bréona;3159;172;750;VS;2;1327;610;104;179311;;;;
Aiguilles de la Lé  III;3158;84;550;VS;4;1327;612;104;179321;;;;
Petite Dent de Veisivi: Tsarminegratgipfel  I;3150;;;VS;5;1327;606;100;179331;;;;
Roc Noir  I;3147;20;150;VS;4;1327;615;99;179341;1;;;
Pointe d' Ar Pitetta;3132,7;143;1050;VS;2;1327;617;106;179351;;;;
Roc Noir  II;3124;30;250;VS;4;1327;615;99;179361;1;;;
Clocher de la Couronne;3101;;;VS;6;1327;610;104;179371;;;;
Aiguilles de la Lé: Tour Jaune;3090;;;VS;6;1327;612;105;179381;;;;
Le Coeur;3090;;;VS;4;1327;617;99;179391;;;;
Petite Dent de Veisivi: Tsarminegratgipfel  II/ Grand Gendarme;3090;;;VS;5;1327;606;100;179401;;;;
Volermo;3084;;;VS;4;1327;616;103;179411;;;;
Pointe du Tsaté;3077,7;159;2200;VS;2;1327;608;106;179421;;;;
Pointe du Bandon;3074;52;900;VS;3;1327;609;105;179431;;;;
Diablon;3053;154;1400;VS;3;1327;608;109;179441;;;;
Roc Noir  III;3011,0;0;;VS;4;1327;615;99;179451;;;;
Pointe du Prélet;3000;71;750;VS;3;1327;608;107;179461;;;;
Serra Neire  I;2986;71;400;VS;4;1327;609;105;179471;;;;
Arête de Sorebois;2914;;;VS;4;1327;611;109;179481;;;;
Serra Neire  II;2900;;;VS;5;1327;609;104;179491;;;;
La Maya (de Bricola);2867,3;;;VS;4;1327;610;100;179501;;;;
Motta Blantse;2775,7;49;250;VS;4;1327;609;109;179511;;;;
Roc de la Vache;2581,4;5;100;VS;3;1327;615;107;179521;1;;;
Roc Vieux;2213;0;;VS;4;1327;605;102;179531;;;;
Dom;4545,4;1046;16600;VS;1;1328;632;104;179541;;Neues Weisstor;Nordend;
Dom: Nordostgratgipfel  I;4530;;;VS;6;1328;632;105;179551;;;;
Weisshorn;4505,5;1235;11100;VS;1;1328;621;105;179561;;Furggjoch;Dom;
Täschhorn;4490,7;210;1050;VS;1;1328;632;103;179571;;Domjoch;Dom;
Weisshorn: Schaligrat-Turm;4490;;;VS;5;1328;621;105;179581;;;;
Dom: Westlicher Vorgipfel (Festigrat);4479;15;50;VS;5;1328;632;104;179591;;;;
Dom: Nordostgratgipfel  II;4475;;;VS;6;1328;632;105;179601;;;;
Täschhorn: Nordgratgipfel  I;4470;;;VS;6;1328;632;103;179611;;;;
Dom: Grosser Gendarm;4468;15;200;VS;5;1328;632;105;179621;;;;
Weisshorn: Nordgratkuppe  I;4430;;;VS;6;1328;621;105;179631;;;;
Dom: Südgratgipfel  I;4423;;;VS;5;1328;632;104;179641;;;;
Täschhorn: Nordgratgipfel  II;4420;;;VS;6;1328;632;103;179651;;;;
Täschhorn: Nordgratgipfel  III;4404;;;VS;5;1328;632;103;179661;;;;
Dom: Südgratgipfel  II;4380;;;VS;6;1328;632;104;179671;;;;
Weisshorn: Nordgratkuppe  II;4362;25;;VS;5;1328;621;105;179681;;;;
Dom: Südgratgipfel  III;4360;;;VS;6;1328;632;104;179691;;;;
Täschhorn: Südostgratgipfel  I;4360;;;VS;5;1328;632;103;179701;;;;
Weisshorn:  Südwestgratgipfel  I (Schaligrat);4350;;;VS;5;1328;621;105;179711;;;;
Weisshorn: Grand Gendarme;4331;70;250;VS;4;1328;621;106;179721;;;;
Nadelhorn;4327,0;206;1350;VS;1;1328;632;106;179731;;Lenzjoch;Dom;
Täschhorn: Nordgratgipfel  IV;4310;;;VS;6;1328;632;104;179741;;;;
Lenzspitze;4294;81;400;VS;1;1328;633;105;179751;;;;
Nadelhorn: Nordwestgratgipfel;4290;10;;VS;6;1328;632;106;179761;;;;
Nadelhorn: Südostgratgipfel  I;4270;;;VS;6;1328;632;106;179771;;;;
Nadelhorn: Südostgratgipfel  II;4260;;;VS;6;1328;632;106;179781;;;;
Stecknadelhorn;4241;23;450;VS;4;1328;632;106;179791;;;;
Nadelhorn: Südostgratgipfel  III;4235;;;VS;6;1328;633;106;179801;;;;
Nadelhorn: Südostgratgipfel  IV;4230;;;VS;6;1328;633;106;179811;;;;
Hohbärghorn;4219;77;450;VS;2;1328;632;106;179821;;;;
Täschhorn: Teufelsgratvorgipfel;4210;;;VS;6;1328;631;103;179831;;;;
Alphubel;4206;355;1950;VS;1;1328;632;101;179841;;Mischabeljoch;Täschhorn;
Weisshorn: Kleiner Nordgrat Gendarm;4205;15;;VS;6;1328;621;106;179851;;;;
Weisshorn: Unterer Nordgratgipfel;4203;30;;VS;5;1328;621;106;179861;;;;
Alphubel: Südkuppe;4200;0;;VS;6;1328;633;101;179871;;;;
Lenzspitze: Südgrat Gendarm;4200;10;;VS;6;1328;633;105;179881;;;;
Alphubel: Nordkuppe;4188;15;250;VS;5;1328;632;101;179891;;;;
Weisshorn: Ostgratturm;4178;10;;VS;5;1328;621;105;179901;;;;
Täschhorn: Südostgratgipfel  II;4175;;;VS;5;1328;632;103;179911;;;;
Alphubel: Felszacken  I;4165;0;;VS;5;1328;632;101;179921;;;;
Bishorn;4153;120;850;VS;1;1328;621;107;179931;;;;
Stecknadelhorn: Westgratgipfel;4150;;;VS;6;1328;632;106;179941;;;;
Hohbärghorn: Nordschulter;4140;;;VS;6;1328;632;106;179951;;;;
Bishorn: Pointe Burnaby;4134,5;25;200;VS;5;1328;621;107;179961;;;;
Alphubel: Nordostgipfel;4128;0;;VS;5;1328;633;102;179971;;;;
Alphubel: Nordgipfel;4116;0;;VS;5;1328;632;102;179981;;;;
Weisshorn: Unterster Nordgrat-Kopf;4109;15;;VS;5;1328;621;107;179991;;;;
Lenzspitze: Ostgrat Gendarm;4091;;;VS;6;1328;633;106;180001;;;;
Täschhorn: Teufelsgratturm  I;4088;40;100;VS;5;1328;631;103;180011;;;;
Täschhorn: Südostgratgipfel  III;4080;;;VS;6;1328;632;102;180021;;;;
Weisshorn:  Südwestgratgipfel  II (Schaligrat);4057;;;VS;5;1328;621;105;180031;;;;
Dirruhorn;4034,9;119;900;VS;2;1328;631;107;180041;;;;
Allalinhorn;4027,4;245;2000;VS;1;1328;635;99;180051;;Alphubeljoch;Rimpfischhorn;
Allalinhorn: Ostschulter;4010;0;;VS;6;1328;635;99;180061;;;;
Bishorn: Nordschulter;4007;0;;VS;5;1328;621;107;180071;;;;
Täschhorn: Südostgratturm;3980;;;VS;5;1328;632;102;180081;;;;
Schalihorn;3974,5;225;1300;VS;2;1328;620;103;180091;;;;
Dirruhorn: Nordgratgipfel;3970;;;VS;6;1328;631;107;180101;;;;
Schalihorn: Nordgipfel;3955;20;;VS;5;1328;620;103;180111;;;;
Bishorn: Ostschulter;3939;0;;VS;5;1328;622;107;180121;;;;
Ulrichshorn;3925;75;500;VS;2;1328;633;107;180131;;;;
Allalinhorn: Südgratgipfel  I;3921;;;VS;5;1328;635;99;180141;;;;
Alphubel: Südostgratvorgipfel;3904;0;;VS;5;1328;633;100;180151;;;;
Chli Dürrenhorn;3890;30;100;VS;4;1328;631;107;180161;;;;
Feechopf;3888;78;650;VS;4;1328;634;99;180171;;;;
Pointe Nord de Moming/ Untere Momingspitze;3863;132;600;VS;4;1328;620;102;180181;;;;
Feechopf: Nördlicher Vorgipfel;3862;;;VS;6;1328;634;100;180191;;;;
LK-Punkt;3846;20;500;VS;5;1328;633;100;180201;;;;
Allalinhorn: Ostgratgipfel;3837;10;150;VS;5;1328;635;99;180211;;;;
Brunegghorn;3833;290;1700;VS;1;1328;623;108;180221;;Bisjoch;Bishorn;
Schalihorn: Nordgratgipfel;3824;20;;VS;5;1328;620;104;180231;;;;
Chli Dürrenhorn: Nordgratgipfel;3816;;;VS;5;1328;631;108;180241;;;;
Balfrin;3795,7;231;1700;VS;1;1328;634;109;180251;;;;
Täschhorn: Teufelsgratturm  II;3790;;;VS;5;1328;631;103;180261;;;;
Balfrin: Nordwestgipfel;3783;50;500;VS;5;1328;633;109;180271;;;;
Allalinhorn: Südgratgipfel  II;3752;19;300;VS;5;1328;634;98;180281;;;;
Kinhorn;3752;112;500;VS;2;1328;630;102;180291;;;;
Hohgwächte;3740;90;650;VS;4;1328;631;105;180301;;;;
LK-Punkt;3733;10;250;VS;5;1328;631;105;180311;;;;
LK-Punkt;3671;22;300;VS;5;1328;623;107;180321;;;;
Ober Äschhorn;3669;42;650;VS;4;1328;620;101;180331;;;;
Kinhorn: Felszahn  I;3654;40;;VS;6;1328;630;102;180341;;;;
Alphubel: Rotgratvorgipfel;3637;0;;VS;5;1328;632;100;180351;;;;
Kinfelsen;3635;0;;VS;4;1328;630;104;180361;;;;
Unter Äschhorn;3618;56;600;VS;3;1328;621;100;180371;;;;
Allalinhorn: Nordgratgipfel;3597,2;30;150;VS;5;1328;635;100;180381;1;;;
LK-Punkt;3591;42;500;VS;5;1328;620;109;180391;;;;
Kinhorn: Felszahn  II;3559;;;VS;5;1328;630;102;180401;;;;
Gemshorn;3548;15;100;VS;3;1328;634;107;180411;;;;
Inners Schöllihorn;3499,8;135;1000;VS;3;1328;623;109;180421;;;;
Mittel Allalin;3460;20;550;VS;4;1328;636;101;180431;1;;;
Eggfluh;3429;0;;VS;4;1328;634;105;180441;;;;
Leiterspitzen;3409;92;550;VS;3;1328;629;102;180451;;;;
Mettelhorn;3406,0;240;1750;VS;2;1328;623;100;180461;;;;
Furgghorn;3392;20;250;VS;4;1328;621;100;180471;;;;
Gugla;3377;74;800;VS;3;1328;630;109;180481;;;;
Grabenhorn;3371,5;30;250;VS;3;1328;629;104;180491;;;;
Wisse Schijen;3368;83;350;VS;3;1328;623;104;180501;;;;
Platthorn;3345;70;450;VS;3;1328;623;100;180511;;;;
Hinter Allalin;3332;83;600;VS;4;1328;637;101;180521;;;;
Schwarzhorn;3329;;;VS;4;1328;634;106;180531;;;;
Bruneggen;3306,4;0;;VS;4;1328;624;108;180541;;;;
Bösentrift  I;3248,1;127;1300;VS;3;1328;628;99;180551;;;;
Bösentrift  II;3247;;;VS;5;1328;628;98;180561;;;;
Bösentrift  III;3244;;;VS;5;1328;628;98;180571;;;;
Leiterspitzen: Horn;3214,0;;;VS;5;1328;628;102;180581;;;;
Sattelspitz;3164;;;VS;4;1328;628;99;180591;;;;
Allalinhorn: Hohlaubgrat-Vorgipfel;3148;43;450;VS;5;1328;637;100;180601;;;;
Schwarzhorn  I;3137;26;200;VS;4;1328;624;109;180611;;;;
Felskinn;2991;0;;VS;4;1328;636;102;180621;;;;
Schwarzhorn  II;2989;15;50;VS;5;1328;624;109;180631;;;;
Sparrenflue  I;2979;27;300;VS;4;1328;629;98;180641;;;;
Guglen;2966;;;VS;4;1328;635;105;180651;;;;
Schwarzhörnli;2963;0;;VS;4;1328;624;104;180661;;;;
Schwarzhorn  III;2946;;;VS;5;1328;624;109;180671;;;;
Wisshorn;2936;25;350;VS;4;1328;622;98;180681;;;;
Sparrenflue  II;2910,0;0;;VS;4;1328;629;98;180691;;;;
Getschung;2863;21;250;VS;4;1328;624;101;180701;;;;
Gross Kastel;2830;0;;VS;4;1328;624;107;180711;;;;
Oberes Distelhorn;2806;15;50;VS;4;1328;635;106;180721;;;;
Chli Kastel;2787;0;;VS;4;1328;624;106;180731;;;;
Senggflüe  I;2764;30;200;VS;4;1328;636;108;180741;1;;;
Tällihorn;2749;;;VS;4;1328;635;106;180751;;;;
Mällig;2700;50;400;VS;4;1328;636;107;180761;1;;;
Senggflüe  II;2699;10;200;VS;4;1328;636;108;180771;1;;;
Unteres Distelhorn;2638;0;;VS;4;1328;635;106;180781;;;;
Bodmen;2533;0;;VS;4;1328;625;107;180791;;;;
Weissmies;4023;1191;11000;VS;1;1329;644;108;180801;;Mondellipass (2832);Lenzspitze;
Weissmies: Südostgratgipfel;3965;10;;VS;5;1329;644;108;180811;;;;
Weissmies: Nordgrat Gipfel;3830;10;;VS;5;1329;644;109;180821;;;;
Weissmies: Südwestgrat Gipfel;3820;30;250;VS;5;1329;643;108;180831;;;;
Pizzo d' Andolla/ Portjengrat;3653,8;367;2700;VS/I;2;1329;646;105;180841;;Zwischenbergenpass;Weissmies;
Portjengrat: Mitelgipfel;3584;20;;VS;5;1329;645;105;180851;;;;
Portjenhorn;3567;20;350;VS;3;1329;645;106;180861;;;;
Portjengrat: Südgratgipfel  I;3520;;;VS;6;1329;646;105;180871;;;;
Portjengrat: Südgratgipfel  II;3492;20;;VS;5;1329;646;105;180881;;;;
Sonnighorn/ Pizzo Bottarello;3487,2;340;2500;VS/I;2;1329;645;102;180891;;Sonnigpass;P d'Andolla;
Tällihorn;3448;60;600;VS;2;1329;646;108;180901;;;;
Tällihorn: Vorgipfel;3442;20;;VS;5;1329;646;108;180911;;;;
Stellihorn;3436;598;4400;VS;2;1329;643;98;180921;;Antronapass;Sonnigh;
Augstkummenhorn;3419;50;450;VS/I;4;1329;645;102;180931;;;;
Cimone di Camposecco/ Cresta di Saas;3398;10;200;VS/I;4;1329;645;101;180941;;;;
Trifthorn;3395,5;95;600;VS;2;1329;642;107;180951;;;;
Egginer;3366,6;378;1000;VS;2;1329;638;102;180961;;;;
Mittelrück/ Pizzo di Loranco;3363;135;900;VS/I;2;1329;645;104;180971;;;;
Cima dello Spigolo;3361;55;400;VS/I;4;1329;645;101;180981;;;;
Stelli;3356,6;20;;VS;4;1329;643;98;180991;;;;
Pizzo Scarone;3342;52;550;VS/I;4;1329;645;100;181001;;;;
Sonnighorn: Sonniggratvorgipfel;3339;20;450;VS/I;5;1329;644;103;181011;;;;
Punta Banella;3330;20;100;VS/I;4;1329;645;101;181021;;;;
Almagellhorn;3327,2;138;1900;VS;2;1329;642;104;181031;;;;
Plattenhorn;3324;98;650;VS;3;1329;644;103;181041;;;;
Kanzilti;3308,0;20;300;VS;4;1329;643;103;181051;;;;
Egginer: Südgratgipfel I;3298;;;VS;6;1329;637;102;181061;;;;
Egginer: Südgratgipfel II;3242;30;;VS;5;1329;637;102;181071;;;;
Punta Loraccio/ Pizzo di Camposecco;3242;64;650;VS/I;4;1329;645;100;181081;;;;
Tossenhorn;3225;47;450;VS;4;1329;647;108;181091;;;;
Dri Horlini  I;3209;30;450;VS;5;1329;644;107;181101;;;;
Latelhorn/ Punta di Saas;3204;63;950;VS/I;2;1329;646;99;181111;;;;
Vorder Latelhorn;3195;;;VS/I;4;1329;645;99;181121;;;;
Schwarzmies;3194;;;VS;4;1329;642;108;181131;;;;
Egginer: Nordgratgipfel I;3189;;;VS;6;1329;638;103;181141;;;;
Nollenhorn;3185,2;147;1200;VS;3;1329;642;100;181151;;;;
LK-Punkt;3161;68;750;VS;6;1329;638;103;181161;;;;
Mittaghorn;3143,5;10;100;VS;2;1329;638;103;181171;;;;
Dri Horlini  II;3096;;;VS;4;1329;644;107;181181;;;;
Mittelgrat  I;3089,6;0;;VS;4;1329;642;100;181191;;;;
Tällihorn: Nordgratgipfel;3082;25;50;VS;5;1329;646;108;181201;;;;
Klein Allalin;3069,6;40;250;VS;4;1329;638;101;181211;1;;;
Üssere Turu;3031;20;200;VS;4;1329;638;98;181221;1;;;
LK-Punkt;3004;40;150;VS;5;1329;647;108;181231;;;;
Zibelenfluehorn;2985;65;550;VS;4;1329;648;108;181241;;;;
Schijenhorn;2980,3;152;850;VS;4;1329;648;108;181251;;;;
LK-Punkt;2943;15;150;VS;5;1329;648;108;181261;;;;
Mittelgrat  II;2924;0;;VS;4;1329;642;101;181271;;;;
Balmahorn I;2870;97;800;VS;2;1329;649;109;181281;;;;
Schwarzbergchopf;2868;0;;VS;4;1329;639;99;181291;;;;
Balmahorn II;2864;;;VS;5;1329;649;109;181301;;;;
Unters Horn;2811;0;;VS;4;1329;641;104;181311;;;;
Triftgrätji;2770;;;VS;4;1329;640;108;181321;;;;
Pizzo Straciugo;2712,8;335;2850;VS/I;2;1329;652;109;181331;;;;
Cima del Rosso: Nordgipfel;2624,3;226;2000;VS/I;3;1329;651;107;181341;;;;
Cima d' Azoglio;2611;123;1050;VS/I;3;1329;654;109;181351;;;;
Cima del Rosso: Südgipfel;2609;53;400;VS/I;5;1329;651;106;181361;;;;
Cima d' Azoglio: Nordwestgipfel;2600;20;150;VS/I;5;1329;653;109;181371;;;;
Muttetosse;2590;20;100;VS;4;1329;647;109;181381;1;;;
Plattjen;2570;0;;VS;4;1329;639;104;181391;;;;
Pizzo del Büsin;2553;66;850;VS/I;4;1329;650;106;181401;;;;
Ricca;2534;20;250;VS/I;4;1329;652;108;181411;1;;;
Mittelgrätji  I;2524;20;150;VS/I;4;1329;651;106;181421;1;;;
Mittelgrätji  II;2455;0;;VS/I;4;1329;650;106;181431;;;;
Gridone/ Monte Limidario;2188,1;1238;14600;TI/I;2;1332;693;108;181441;;684/105;P Cramalina;
Rocce del Gridone;2155,4;121;1450;TI/I;4;1332;691;108;181451;;;;
Cruit;2084,9;15;250;TI/I;4;1332;694;107;181461;1;;;
Fumadiga;2010;62;450;TI;4;1332;694;108;181471;;;;
Mottone;1968;40;200;TI;4;1332;694;109;181481;;;;
Pizzo Fedora;1908;35;200;TI;4;1332;694;109;181491;;;;
Pizzo Ometto;1846;35;250;TI;3;1332;694;109;181501;;;;
Testa di Misello;1596;50;300;TI/I;4;1332;690;109;181511;;;;
Covreto;1593,9;252;2000;TI;4;1332;705;105;181521;;;;
Monte Paglione;1553,6;20;500;TI/I;3;1332;705;106;181531;;;;
Monte Tamaro;1961,5;1408;13300;TI;2;1333;710;106;181541;;Monte Ceneri;C dell Uomo;
Monte Gradiccioli;1935,7;213;2100;TI;4;1333;710;104;181551;;;;
Motto Rotondo;1928,0;85;700;TI;4;1333;711;107;181561;;;;
Monte Bar;1816,3;190;3800;TI;4;1333;721;107;181571;1;;;
Monte Gambarogno;1734,0;339;2400;TI;4;1333;707;107;181581;;;;
Cima Moncucco;1724,9;70;1550;TI;4;1333;723;107;181591;1;;;
Poncione del Macello;1719,1;39;650;TI;4;1333;710;108;181601;;;;
Poncione di Breno;1653,9;100;2800;TI;3;1333;709;100;181611;1;;;
Monte Magno;1636,2;80;950;TI;4;1333;710;102;181621;;;;
Caval Drossa;1632,1;66;950;TI;4;1333;720;106;181631;;;;
Monte Lema;1620,6;139;1000;TI/I;3;1333;707;99;181641;;;;
Monte Mangino;1589;25;450;TI;4;1333;709;101;181651;;;;
Monte Boglia;1516,0;342;4750;TI/I;3;1333;721;98;181661;;;;
Monte Ferraro;1493,8;123;1200;TI;4;1333;712;102;181671;;;;
Denti Della Vecchia: Sasso Grande;1491;100;2250;TI/I;4;1333;722;101;181681;;;;
LK-Punkt;1483,0;77;500;TI/I;4;1333;723;103;181691;;;;
LK-Punkt;1478;65;500;TI/I;4;1333;724;102;181701;;;;
LK-Punkt;1470,8;60;350;TI/I;4;1333;723;102;181711;;;;
Sotto Bar;1357;49;450;TI;4;1333;712;101;181721;;;;
Torri;1340,7;25;400;TI;4;1333;710;100;181731;;;;
Cima di Medeglia;1260,1;222;4150;TI;4;1333;716;109;181741;;;;
Monte Bigorio;1188;216;2600;TI;4;1333;716;105;181751;;;;
Matro di Stinche;1152,3;64;500;TI;4;1333;717;106;181761;;;;
Setalone;1072;152;450;TI;4;1333;722;103;181771;;;;
Gazzirola;2116;105;2300;TI/I;2;1334;726;108;181781;1;;;
Monte Stabbiello;2116;71;700;TI/I;2;1334;728;109;181791;;;;
Monte Segor;2097;10;200;TI/I;3;1334;726;109;181801;1;;;
Prato della Basciòta;2075,1;25;400;TI/I;4;1334;726;107;181811;1;;;
Cima di Fojorina;1809,6;305;4200;TI/I;4;1334;726;102;181821;;;;
Cima Mosè;1727;52;500;TI/I;4;1334;725;102;181831;;;;
Cima dell' Oress;1705,5;15;100;TI/I;4;1334;725;102;181841;1;;;
Monte Cucco;1624;46;950;TI/I;4;1334;726;104;181851;;;;
Colmo di San Bernardo;1616;30;200;TI/I;4;1334;726;103;181861;;;;
Aiguille d' Argentière: Westgipfel;3878;30;150;VS/F;5;1344;567;89;181871;;;;
Aiguille d' Argentière: Nordwestgratgipfel;3680;;;VS/F;5;1344;567;90;181881;;;;
Aiguille du Chardonnet: Vorgipfel;3679,6;;;VS/F;5;1344;566;90;181891;;;;
Aiguille du Chardonnet: Clocher du Chardonnet/ Pointe de Saleina/ Pointe Alphonse Couttet;3660;;;VS/F;5;1344;566;90;181901;;;;
Aiguille du Tour: Südgipfel;3540,0;259;2150;VS/F;1;1344;566;93;181911;;;;
Aiguille du Tour: Nordgipfel;3540;47;100;VS/F;5;1344;566;93;181921;;;;
Aiguille du Tour: Gendarme de la Table;3500;;;VS/F;6;1344;566;93;181931;;;;
Aiguille Forbes;3489;34;200;VS/F;4;1344;566;91;181941;;;;
Aiguille Purtscheller;3475;92;250;VS/F;4;1344;566;93;181951;;;;
Aiguille du Tour: Pain de Sucre du Tour;3441;;;VS/F;6;1344;566;93;181961;;;;
Aiguille du Pissoir;3440;30;100;VS/F;4;1344;566;94;181971;;;;
LK-Punkt;3415;15;100;VS/F;5;1344;567;91;181981;;;;
Aiguilles des Cols du Tour: Gendarm;3393;;;VS/F;6;1344;566;93;181991;;;;
Aiguilles des Cols du Tour: Ostgipfel;3357;69;300;VS/F;5;1344;567;92;182001;;;;
Aiguilles des Cols du Tour: Westgipfel;3354;;;VS/F;6;1344;567;92;182011;;;;
Aiguilles des Cols du Tour: Epaule;3340;;;VS/F;6;1344;566;92;182021;;;;
Aiguilles des Cols du Tour;3332;;;VS/F;6;1344;566;93;182031;;;;
Le Pissoir  I;3320;40;150;VS;5;1344;566;94;182041;;;;
Le Pissoir  II;3308,0;;;VS;4;1344;567;94;182051;;;;
Aiguille du Midi;3301;66;250;VS/F;4;1344;566;94;182061;;;;
Aiguille du Génépi;3263;35;250;VS/F;4;1344;566;94;182071;;;;
LK-Punkt;3177;17;;VS;5;1344;567;94;182081;;;;
Pointe des Grands;3101,2;53;750;VS/F;3;1344;565;94;182091;;;;
Pointe des Berons;2954;6;100;VS/F;4;1344;564;95;182101;;;;
Croix des Berons  I;2902;10;50;VS;4;1344;565;95;182111;;;;
Croix des Berons  II;2879,2;;;VS;4;1344;565;95;182121;;;;
Les Grandes Otanes;2679,5;23;350;VS/F;4;1344;564;96;182131;;;;
Pointe du Midi;2655,3;29;600;VS;4;1344;565;96;182141;;;;
Tête de Balme;2321,4;32;350;VS/F;4;1344;563;97;182151;;;;
Trône du Berger;2238,3;0;;VS;4;1344;566;97;182161;;;;
Aiguille d' Argentière;3901;473;3850;VS/F;1;1345;567;89;182171;;Bochetta de l'Amone;Les Droites;
Aiguille d' Argentière: Südsüdostgipfel;3890;;;VS/F;6;1345;567;89;182181;;;;
Aiguille d' Argentière: Nordnordwestgipfel;3890;;;VS/F;6;1345;567;89;182191;;;;
Aiguille d' Argentière: Flèche Rousse;3879;52;200;VS/F;6;1345;567;89;182201;;;;
Le Tour Noir;3835,7;302;1450;VS/F;1;1345;568;88;182211;;Col du Tour Noir;Aig. d' Argentiere;
Le Tour Noir: Nordgipfel;3830;;;VS/F;6;1345;568;88;182221;;;;
Aiguille de l' A Neuve;3753;63;300;VS/F;2;1345;568;89;182231;;;;
Aiguille de l' A Neuve: Südgipfel;3747;;;VS/F;6;1345;568;89;182241;;;;
Grandes Aiguilles Rouges du Dolent: Pointe Kurz;3680;161;1000;VS/F;2;1345;568;87;182251;;;;
LK-Punkt;3644;30;;VS/F;6;1345;567;89;182261;;;;
Aiguille d' Argentière: Ostgratgipfel;3636;;;VS/F;6;1345;567;89;182271;;;;
Grande Fourche;3610;275;1550;VS/F;2;1345;567;91;182281;;;;
Grandes Aiguilles Rouges du Dolent: Pointe de la Fouly  II;3608;73;500;VS/F;4;1345;568;86;182291;;;;
Grandes Aiguilles Rouges du Dolent: Pointe de la Fouly  IV;3600;;;VS/F;6;1345;568;86;182301;;;;
Grandes Aiguilles Rouges du Dolent: Pointe de la Fouly  III;3600;;;VS/F;6;1345;568;86;182311;;;;
Grandes Aiguilles Rouges du Dolent: Pointe de la Fouly  I;3600;;;VS/F;6;1345;568;86;182321;;;;
Grandes Aiguilles Rouges du Dolent: Grand Gendarme;3599;30;;VS/F;4;1345;568;87;182331;;;;
Petites Aiguilles Rouges du Dolent: Pointe Morin;3590;38;300;VS/F;4;1345;568;88;182341;;;;
Grandes Aiguilles Rouges du Dolent: Aiguille de l' Amône;3586;50;;VS/F;4;1345;569;86;182351;;;;
Grande Fourche: Nordostgratgipfel;3580;;;VS/F;6;1345;567;91;182361;;;;
Petites Aiguilles Rouges du Dolent: Pointe Dalloz;3575;;;VS/F;6;1345;568;88;182371;;;;
Petites Aiguilles Rouges du Dolent: Pointe Lagarde;3572;32;;VS/F;6;1345;568;87;182381;;;;
Petites Aiguilles Rouges du Dolent: La Mouche Südwestgipfel;3567;47;;VS/F;6;1345;568;87;182391;;;;
Petites Aiguilles Rouges du Dolent: La Mouche: 4e Tour;3560;;;VS/F;6;1345;568;87;182401;;;;
Petites Aiguilles Rouges du Dolent: La Mouche: La Guêpe;3560;;;VS/F;6;1345;568;87;182411;;;;
Petites Aiguilles Rouges du Dolent: La Mouche Mittelgipfel;3560;;;VS/F;6;1345;568;87;182421;;;;
Petites Aiguilles Rouges du Dolent: Pointe Lagarde: Epaule;3520;;;VS/F;6;1345;568;87;182431;;;;
Aiguilles Dorées: Aiguille de la Varappe;3519;258;1050;VS;2;1345;568;92;182441;;;;
